temperature,humidity,ph,water availability,season,label
30.95,48.14,5.51,188.96,summer,cotton
33.63,42.15,7.04,207.59,summer,cotton
34.97,52.45,7.15,222.13,summer,cotton
34.4,50.34,7.49,248.34,summer,cotton
29.75,41.49,6.7,239.58,summer,cotton
35.79,46.09,6.15,193.69,summer,cotton
31.07,41.27,5.84,198.22,summer,cotton
32.38,49.48,5.54,193.04,summer,cotton
34.07,59.62,6.71,247.15,summer,cotton
34.2,43.82,5.5,162.1,summer,cotton
35.02,46.35,6.15,224.15,summer,cotton
37.65,54.33,7.31,188.04,summer,cotton
32.89,58.97,5.97,163.29,summer,cotton
36.27,50.76,5.57,156.6,summer,cotton
29.1,54.38,5.75,245.23,summer,cotton
33.02,52.8,6.72,215.08,summer,cotton
35.76,53.18,6.13,166.17,summer,cotton
32.21,57.56,6.71,186.13,summer,cotton
31.2,45.14,6.15,198.34,summer,cotton
32.15,50.77,7.38,203.77,summer,cotton
28.87,54.49,6.46,220.66,summer,cotton
36.45,45.94,7.26,233.63,summer,cotton
35.51,49.94,7.14,180.85,summer,cotton
28.34,45.81,6.06,207.3,summer,cotton
36.83,53.07,6.46,209.88,summer,cotton
28.64,40.71,7.09,193.12,summer,cotton
34.38,41.73,5.88,205.76,summer,cotton
36.1,56.0,6.61,241.84,summer,cotton
28.42,59.01,5.66,242.59,summer,cotton
37.46,49.74,6.85,190.59,summer,cotton
36.47,52.32,6.81,157.19,summer,cotton
35.87,59.44,6.75,211.94,summer,cotton
32.6,50.18,6.69,178.5,summer,cotton
35.61,49.22,7.07,176.1,summer,cotton
34.55,44.09,6.78,207.12,summer,cotton
36.09,50.64,6.11,222.71,summer,cotton
31.41,56.66,7.03,232.28,summer,cotton
33.5,56.42,6.05,244.97,summer,cotton
32.58,52.64,7.45,175.5,summer,cotton
33.01,57.78,6.1,228.91,summer,cotton
29.35,41.49,6.64,177.21,summer,cotton
33.13,46.43,5.83,191.4,summer,cotton
35.1,45.84,6.84,196.3,summer,cotton
36.41,54.9,5.56,193.19,summer,cotton
33.74,43.11,5.97,160.01,summer,cotton
30.65,47.52,7.29,184.75,summer,cotton
33.17,49.69,6.43,223.82,summer,cotton
36.85,56.96,7.48,224.85,summer,cotton
33.31,40.91,6.77,208.79,summer,cotton
32.06,47.34,7.04,240.35,summer,cotton
37.17,46.56,6.1,235.59,summer,cotton
36.13,41.71,6.76,211.18,summer,cotton
37.6,53.62,6.9,193.48,summer,cotton
30.87,58.58,7.47,231.29,summer,cotton
28.35,48.49,6.76,153.74,summer,cotton
33.44,40.32,5.58,220.2,summer,cotton
30.94,45.09,5.99,182.97,summer,cotton
33.66,54.39,6.3,210.96,summer,cotton
33.19,52.96,7.08,216.5,summer,cotton
34.29,54.07,7.32,164.03,summer,cotton
33.13,50.9,7.17,175.27,summer,cotton
36.88,57.89,7.19,175.66,summer,cotton
37.38,51.37,7.23,182.14,summer,cotton
34.11,45.69,6.96,158.38,summer,cotton
33.05,51.7,5.63,174.66,summer,cotton
32.61,42.17,7.22,194.09,summer,cotton
34.54,56.91,6.7,185.44,summer,cotton
30.99,44.76,5.94,190.39,summer,cotton
31.9,58.6,6.49,245.52,summer,cotton
30.58,48.61,7.35,238.98,summer,cotton
33.81,48.1,6.43,176.05,summer,cotton
29.91,43.04,5.7,238.21,summer,cotton
34.15,56.04,6.85,154.52,summer,cotton
34.37,43.42,7.12,205.47,summer,cotton
33.8,55.5,6.63,163.56,summer,cotton
31.49,57.26,5.85,215.44,summer,cotton
29.18,43.71,5.88,214.71,summer,cotton
32.26,58.37,7.32,208.2,summer,cotton
35.12,50.26,7.36,212.41,summer,cotton
37.41,49.23,6.16,212.79,summer,cotton
37.45,56.41,6.31,180.94,summer,cotton
34.52,54.27,6.22,151.26,summer,cotton
37.72,55.99,6.5,159.31,summer,cotton
29.84,45.5,6.67,192.61,summer,cotton
32.18,58.8,6.79,224.12,summer,cotton
35.77,42.42,7.29,238.61,summer,cotton
29.84,41.21,7.34,212.51,summer,cotton
28.68,47.15,7.32,193.65,summer,cotton
29.27,40.21,7.14,209.81,summer,cotton
35.65,46.93,7.01,181.38,summer,cotton
34.58,49.89,7.16,173.15,summer,cotton
32.37,52.98,6.9,212.64,summer,cotton
32.35,56.65,6.15,225.6,summer,cotton
29.87,54.55,5.68,244.56,summer,cotton
37.3,52.05,6.28,217.39,summer,cotton
34.98,59.62,7.41,155.45,summer,cotton
30.71,42.71,5.68,173.63,summer,cotton
35.92,48.67,6.78,184.7,summer,cotton
28.4,58.19,6.12,242.57,summer,cotton
30.21,50.87,6.74,198.94,summer,cotton
30.25,40.59,6.15,193.73,summer,cotton
37.44,43.44,7.11,243.1,summer,cotton
32.58,44.32,6.45,176.72,summer,cotton
31.8,51.32,6.45,215.11,summer,cotton
35.02,52.87,7.13,198.7,summer,cotton
34.29,50.79,6.08,156.78,summer,cotton
36.61,59.06,5.71,202.62,summer,cotton
37.35,42.09,7.33,157.67,summer,cotton
37.37,53.49,6.89,157.8,summer,cotton
30.81,52.59,7.44,201.46,summer,cotton
31.44,41.8,7.32,165.75,summer,cotton
33.17,47.77,5.97,225.2,summer,cotton
37.01,56.77,7.1,242.11,summer,cotton
37.0,50.5,7.16,215.67,summer,cotton
30.01,43.75,6.09,211.84,summer,cotton
29.05,49.47,5.81,164.89,summer,cotton
30.24,46.73,7.37,228.95,summer,cotton
31.57,54.88,6.89,214.73,summer,cotton
33.06,40.4,6.12,153.21,summer,cotton
35.2,43.15,6.79,234.2,summer,cotton
37.79,58.84,5.94,248.89,summer,cotton
30.96,42.59,6.38,183.05,summer,cotton
30.18,47.55,7.28,208.93,summer,cotton
28.6,57.85,6.53,211.09,summer,cotton
34.12,40.78,5.95,196.62,summer,cotton
37.03,53.19,6.15,176.02,summer,cotton
30.88,48.72,7.47,168.57,summer,cotton
29.9,54.32,7.39,245.81,summer,cotton
33.19,54.08,6.86,153.96,summer,cotton
31.76,52.56,6.38,177.69,summer,cotton
33.22,46.09,7.02,160.28,summer,cotton
35.5,50.77,6.43,247.78,summer,cotton
30.86,53.25,6.03,217.49,summer,cotton
34.91,55.69,6.68,241.3,summer,cotton
35.72,55.41,5.89,186.24,summer,cotton
29.56,57.02,7.32,222.98,summer,cotton
31.4,56.31,6.39,152.56,summer,cotton
31.94,57.21,6.23,232.78,summer,cotton
36.85,44.0,7.31,239.2,summer,cotton
37.72,56.17,5.99,215.25,summer,cotton
33.67,40.13,7.05,174.69,summer,cotton
30.51,48.49,5.57,220.8,summer,cotton
32.36,46.06,6.09,197.69,summer,cotton
30.8,46.73,6.31,225.92,summer,cotton
31.49,49.36,7.41,198.45,summer,cotton
35.21,59.84,6.35,169.44,summer,cotton
36.17,45.06,7.2,243.69,summer,cotton
31.19,53.85,7.37,222.33,summer,cotton
29.54,51.36,6.3,175.1,summer,cotton
28.49,58.78,6.51,158.11,summer,cotton
30.08,41.74,7.01,162.62,summer,cotton
31.57,52.27,5.89,164.11,summer,cotton
29.0,45.89,6.93,241.42,summer,cotton
28.86,41.05,7.07,214.44,summer,cotton
28.33,52.4,7.0,218.1,summer,groundnut
32.63,56.38,5.9,157.5,summer,groundnut
36.68,40.46,5.66,212.78,summer,groundnut
31.91,52.22,6.85,243.66,summer,groundnut
28.39,41.89,6.0,157.5,summer,groundnut
30.27,43.59,6.89,197.08,summer,groundnut
28.71,50.53,6.72,171.46,summer,groundnut
29.6,48.66,6.05,205.52,summer,groundnut
33.88,57.57,6.24,223.43,summer,groundnut
32.04,45.0,6.12,209.24,summer,groundnut
31.33,49.27,6.11,231.88,summer,groundnut
32.34,46.14,6.27,177.78,summer,groundnut
35.66,51.95,6.14,178.3,summer,groundnut
29.72,42.14,7.36,235.55,summer,groundnut
37.93,51.74,6.56,191.31,summer,groundnut
29.37,44.51,6.35,204.91,summer,groundnut
35.97,46.89,6.86,188.37,summer,groundnut
30.97,54.14,7.36,215.04,summer,groundnut
34.25,47.7,7.27,180.76,summer,groundnut
29.06,42.04,6.0,249.59,summer,groundnut
33.84,48.75,5.75,231.18,summer,groundnut
31.17,47.23,6.49,206.78,summer,groundnut
35.15,41.74,5.53,168.09,summer,groundnut
29.1,46.28,6.97,199.03,summer,groundnut
30.49,53.18,7.15,230.85,summer,groundnut
32.9,42.87,5.99,227.9,summer,groundnut
30.47,51.07,6.99,153.1,summer,groundnut
34.97,49.82,6.95,249.62,summer,groundnut
37.4,57.66,5.93,160.77,summer,groundnut
32.59,50.96,5.51,206.49,summer,groundnut
34.49,43.79,6.51,225.79,summer,groundnut
30.68,48.2,5.84,189.59,summer,groundnut
28.79,55.53,6.15,157.97,summer,groundnut
28.59,49.94,5.6,180.89,summer,groundnut
32.05,56.85,6.12,184.57,summer,groundnut
37.79,43.16,5.89,156.18,summer,groundnut
33.88,50.05,6.71,204.38,summer,groundnut
34.78,53.64,6.21,155.84,summer,groundnut
32.65,53.62,6.46,173.22,summer,groundnut
32.54,48.74,6.7,179.11,summer,groundnut
32.72,56.98,6.47,214.69,summer,groundnut
31.7,48.89,5.6,161.21,summer,groundnut
37.45,59.02,7.14,198.12,summer,groundnut
34.66,51.67,6.69,188.92,summer,groundnut
33.11,59.82,6.12,242.42,summer,groundnut
35.18,50.58,5.89,182.33,summer,groundnut
29.69,47.91,6.43,243.65,summer,groundnut
36.33,55.58,7.06,190.37,summer,groundnut
33.35,43.11,5.93,190.73,summer,groundnut
32.33,42.83,5.63,242.5,summer,groundnut
35.61,57.48,6.14,213.79,summer,groundnut
36.68,41.65,7.23,180.11,summer,groundnut
32.34,44.91,7.17,192.72,summer,groundnut
28.25,56.89,5.61,197.29,summer,groundnut
37.06,57.27,6.19,219.03,summer,groundnut
34.94,55.12,6.95,239.6,summer,groundnut
37.47,46.46,7.08,197.72,summer,groundnut
37.78,42.27,5.87,203.77,summer,groundnut
34.36,52.18,7.08,219.81,summer,groundnut
28.24,54.92,5.69,230.91,summer,groundnut
30.58,56.57,7.45,232.36,summer,groundnut
36.29,54.21,5.72,185.04,summer,groundnut
33.61,43.2,5.52,208.61,summer,groundnut
28.95,51.53,5.57,152.8,summer,groundnut
37.7,41.55,7.27,182.63,summer,groundnut
29.9,50.02,7.48,182.72,summer,groundnut
32.53,46.04,7.06,200.52,summer,groundnut
32.37,46.33,5.53,234.74,summer,groundnut
31.89,51.9,6.98,161.03,summer,groundnut
30.55,55.17,6.14,160.32,summer,groundnut
32.47,51.09,6.49,179.89,summer,groundnut
28.32,53.14,5.5,195.69,summer,groundnut
35.25,52.12,5.57,164.76,summer,groundnut
29.29,55.0,7.28,188.48,summer,groundnut
35.52,58.18,6.95,169.18,summer,groundnut
37.95,46.44,6.84,152.15,summer,groundnut
32.61,46.36,7.1,237.22,summer,groundnut
31.75,42.69,7.4,231.02,summer,groundnut
34.93,55.63,7.28,180.27,summer,groundnut
28.56,54.46,5.81,152.65,summer,groundnut
30.28,46.78,5.82,182.4,summer,groundnut
36.79,53.9,6.78,199.69,summer,groundnut
37.81,40.64,6.17,197.62,summer,groundnut
34.75,56.41,7.47,189.48,summer,groundnut
32.92,53.3,6.61,155.24,summer,groundnut
31.22,52.15,7.15,218.55,summer,groundnut
32.43,44.51,7.05,171.28,summer,groundnut
36.98,59.67,7.03,202.67,summer,groundnut
35.46,52.07,6.85,224.37,summer,groundnut
30.96,40.82,6.48,160.07,summer,groundnut
36.7,51.99,7.46,215.48,summer,groundnut
35.24,44.7,6.24,152.46,summer,groundnut
30.68,41.07,7.11,170.26,summer,groundnut
33.32,43.55,5.82,194.23,summer,groundnut
30.47,55.25,5.88,157.8,summer,groundnut
34.93,51.21,6.37,238.59,summer,groundnut
36.92,55.03,7.16,179.99,summer,groundnut
32.62,40.72,7.37,152.89,summer,groundnut
36.61,43.17,5.68,199.75,summer,groundnut
32.89,42.5,6.64,152.49,summer,groundnut
33.75,43.3,6.14,164.15,summer,groundnut
29.57,56.05,6.05,191.26,summer,groundnut
34.15,47.79,6.25,173.69,summer,groundnut
34.53,40.65,6.16,156.88,summer,groundnut
29.02,53.65,6.21,169.63,summer,groundnut
32.89,55.49,5.9,153.25,summer,groundnut
37.25,52.0,5.52,244.36,summer,groundnut
28.54,44.71,5.85,201.95,summer,groundnut
28.77,49.51,6.4,223.69,summer,groundnut
29.35,47.59,6.47,221.88,summer,groundnut
30.03,48.16,6.17,225.6,summer,groundnut
28.61,57.3,5.96,209.44,summer,groundnut
31.12,51.62,6.5,223.2,summer,groundnut
32.0,49.56,6.1,173.46,summer,groundnut
30.12,59.77,7.13,184.71,summer,groundnut
31.24,51.67,5.77,199.44,summer,groundnut
30.46,58.38,5.89,238.05,summer,groundnut
33.88,44.08,7.35,184.3,summer,groundnut
36.96,49.81,5.64,249.38,summer,groundnut
31.88,52.24,5.97,218.96,summer,groundnut
33.15,48.32,7.39,164.55,summer,groundnut
33.81,47.76,5.91,169.41,summer,groundnut
31.82,49.46,5.68,172.43,summer,groundnut
36.11,40.83,6.1,162.42,summer,groundnut
30.35,47.23,6.56,162.4,summer,groundnut
34.16,52.48,5.97,227.22,summer,groundnut
29.53,56.08,6.41,152.72,summer,groundnut
32.16,40.21,7.24,153.2,summer,groundnut
37.94,42.59,5.72,184.8,summer,groundnut
29.04,57.78,5.61,227.59,summer,groundnut
30.69,53.51,6.34,230.56,summer,groundnut
30.46,49.45,7.49,172.55,summer,groundnut
29.64,57.58,6.87,246.5,summer,groundnut
31.0,43.61,6.63,199.51,summer,groundnut
29.16,40.08,5.53,200.67,summer,groundnut
34.68,55.38,5.77,150.16,summer,groundnut
28.25,56.32,7.16,220.52,summer,groundnut
33.79,42.94,6.63,248.55,summer,groundnut
32.49,45.95,6.57,202.0,summer,groundnut
31.12,48.46,6.81,233.45,summer,groundnut
29.68,55.94,7.27,182.39,summer,groundnut
33.01,42.78,6.89,188.77,summer,groundnut
36.71,45.7,6.53,179.53,summer,groundnut
29.21,55.58,6.78,238.49,summer,groundnut
35.88,49.33,6.05,165.67,summer,groundnut
33.01,46.2,6.01,190.72,summer,groundnut
29.91,55.82,5.98,201.38,summer,groundnut
36.78,47.44,5.79,188.21,summer,groundnut
29.29,40.22,6.51,224.45,summer,groundnut
28.06,42.06,7.3,157.22,summer,groundnut
31.59,52.02,6.52,161.32,summer,groundnut
36.31,42.46,6.09,166.03,summer,groundnut
30.19,40.57,6.12,167.97,summer,groundnut
35.37,44.75,6.51,240.31,summer,groundnut
31.78,42.97,6.58,160.9,summer,groundnut
32.67,51.33,7.16,152.15,summer,groundnut
36.06,49.09,5.9,243.84,summer,groundnut
28.16,56.12,6.3,225.08,summer,groundnut
30.5,51.03,6.23,239.75,summer,groundnut
34.16,46.49,6.45,243.18,summer,groundnut
32.77,51.64,6.65,200.34,summer,groundnut
37.2,55.14,5.8,240.7,summer,groundnut
32.7,47.58,7.24,159.21,summer,groundnut
35.87,50.92,6.94,227.99,summer,groundnut
28.96,54.38,6.63,235.73,summer,groundnut
29.4,46.45,6.92,192.08,summer,groundnut
34.79,55.17,6.57,209.23,summer,groundnut
37.88,57.22,6.09,151.61,summer,groundnut
29.73,51.94,6.71,153.55,summer,groundnut
29.54,44.16,6.86,245.11,summer,groundnut
34.55,47.87,7.29,155.04,summer,groundnut
35.3,54.8,6.31,150.09,summer,groundnut
36.55,57.15,6.49,211.43,summer,groundnut
34.61,44.27,5.8,247.05,summer,groundnut
30.25,45.3,6.05,179.04,summer,groundnut
31.21,45.66,6.67,204.17,summer,groundnut
36.36,56.15,6.58,223.74,summer,groundnut
35.07,47.01,5.83,188.99,summer,groundnut
37.55,51.3,5.94,190.03,summer,groundnut
31.12,58.77,5.73,240.99,summer,groundnut
32.24,48.86,7.39,198.52,summer,groundnut
30.55,59.68,6.79,232.0,summer,groundnut
37.51,49.46,5.84,231.95,summer,groundnut
33.79,45.62,6.47,169.36,summer,groundnut
29.38,50.66,6.75,219.51,summer,groundnut
36.06,48.53,7.32,150.77,summer,groundnut
34.58,54.4,6.7,211.46,summer,groundnut
28.69,53.33,7.09,187.81,summer,groundnut
30.55,46.33,6.58,192.1,summer,groundnut
35.19,43.93,5.74,154.47,summer,groundnut
35.3,53.11,6.48,162.0,summer,groundnut
31.43,48.04,6.75,194.41,summer,groundnut
36.57,56.41,5.83,184.2,summer,groundnut
29.3,49.05,6.81,204.05,summer,groundnut
29.49,55.25,5.54,201.35,summer,groundnut
36.38,55.21,7.08,229.54,summer,groundnut
30.73,58.17,6.4,170.24,summer,groundnut
32.43,40.26,5.7,213.27,summer,groundnut
33.52,55.97,7.24,246.34,summer,groundnut
29.69,51.29,5.9,205.52,summer,groundnut
34.58,40.28,5.64,233.7,summer,groundnut
31.41,47.24,6.1,234.73,summer,groundnut
32.38,52.69,5.76,243.96,summer,groundnut
29.86,58.14,6.51,215.92,summer,groundnut
28.55,49.09,6.14,159.71,summer,groundnut
30.46,43.73,6.36,230.12,summer,groundnut
28.21,40.19,7.24,202.16,summer,groundnut
35.31,43.03,6.74,173.63,summer,groundnut
31.43,46.25,5.53,190.2,summer,groundnut
32.59,55.44,6.01,217.93,summer,groundnut
37.75,51.57,6.76,162.28,summer,groundnut
33.79,51.07,7.08,212.93,summer,groundnut
33.61,44.46,5.88,150.42,summer,groundnut
31.56,43.62,7.48,208.26,summer,groundnut
30.48,55.0,6.17,161.81,summer,groundnut
31.77,46.36,7.45,169.11,summer,groundnut
28.83,46.4,6.04,202.08,summer,groundnut
34.41,40.97,6.32,160.99,summer,groundnut
32.46,43.25,6.16,233.48,summer,groundnut
33.52,50.34,5.84,246.13,summer,groundnut
33.32,46.6,5.8,195.28,summer,groundnut
34.95,55.69,6.74,191.44,summer,groundnut
30.53,59.44,5.54,189.18,summer,groundnut
30.12,53.59,5.63,230.46,summer,groundnut
34.1,41.2,6.95,193.72,summer,groundnut
35.62,40.91,6.32,169.78,summer,groundnut
34.7,41.01,5.73,153.09,summer,groundnut
35.56,44.57,7.44,230.46,summer,groundnut
33.12,45.96,6.55,199.61,summer,groundnut
31.22,47.63,6.52,239.88,summer,groundnut
36.78,57.05,6.29,153.84,summer,groundnut
37.54,42.07,6.79,158.42,summer,groundnut
35.42,40.59,7.33,234.75,summer,groundnut
32.92,44.39,7.01,150.66,summer,groundnut
36.76,53.17,6.48,163.49,summer,groundnut
36.67,43.88,7.15,178.36,summer,groundnut
30.27,57.11,6.47,166.11,summer,groundnut
30.93,54.46,5.8,231.62,summer,groundnut
35.88,52.43,6.17,197.33,summer,groundnut
32.35,52.82,7.48,219.42,summer,groundnut
28.03,45.41,7.32,224.79,summer,groundnut
29.26,48.8,6.11,154.58,summer,groundnut
29.75,58.55,6.01,158.56,summer,groundnut
30.88,58.44,7.23,236.35,summer,groundnut
34.81,48.87,5.61,162.11,summer,groundnut
31.84,58.41,6.02,206.85,summer,groundnut
34.68,41.24,6.99,183.19,summer,groundnut
36.11,51.07,5.54,235.12,summer,groundnut
35.47,56.66,6.79,224.2,summer,groundnut
29.28,43.51,5.57,200.81,summer,groundnut
29.96,54.47,6.72,245.45,summer,millet
33.53,50.42,6.67,190.41,summer,millet
36.56,45.91,7.47,164.16,summer,millet
29.98,42.4,6.58,225.53,summer,millet
29.81,56.91,5.8,242.08,summer,millet
33.1,58.26,6.21,208.37,summer,millet
30.64,45.08,6.62,248.74,summer,millet
32.52,40.59,6.27,208.89,summer,millet
35.88,42.92,6.12,160.11,summer,millet
33.85,49.24,7.29,248.52,summer,millet
28.89,45.69,6.59,227.69,summer,millet
34.87,57.8,6.98,240.32,summer,millet
31.39,54.58,6.63,199.05,summer,millet
31.61,46.98,6.4,196.51,summer,millet
36.7,54.51,5.6,204.45,summer,millet
34.05,42.11,7.09,221.11,summer,millet
28.93,48.67,5.57,248.69,summer,millet
30.7,50.76,7.22,169.62,summer,millet
31.32,55.8,6.05,212.65,summer,millet
32.05,44.58,5.92,236.57,summer,millet
31.94,51.75,5.57,190.5,summer,millet
36.06,49.51,6.01,227.95,summer,millet
30.41,57.41,6.37,185.55,summer,millet
34.3,54.65,7.18,176.05,summer,millet
31.29,40.57,5.89,193.51,summer,millet
30.56,49.36,6.03,202.97,summer,millet
31.95,49.36,7.21,189.98,summer,millet
37.6,41.51,6.8,232.26,summer,millet
31.15,56.61,6.29,231.31,summer,millet
36.77,43.73,6.01,180.51,summer,millet
33.5,42.1,5.63,228.49,summer,millet
35.83,59.48,6.21,232.88,summer,millet
28.27,43.65,6.35,174.58,summer,millet
30.6,48.4,5.56,186.53,summer,millet
32.79,45.08,7.36,188.35,summer,millet
28.94,51.41,6.24,206.49,summer,millet
34.15,59.58,6.54,227.27,summer,millet
36.55,41.94,6.81,243.46,summer,millet
30.82,47.96,7.16,244.09,summer,millet
34.44,43.71,6.03,156.83,summer,millet
30.61,59.35,5.98,220.25,summer,millet
28.41,59.05,6.9,181.44,summer,millet
37.73,52.04,6.87,203.98,summer,millet
37.66,49.07,6.04,189.5,summer,millet
36.59,50.29,7.43,206.18,summer,millet
29.34,52.3,6.93,211.84,summer,millet
33.04,44.36,6.21,216.61,summer,millet
28.53,55.09,7.08,158.47,summer,millet
33.32,48.73,6.08,169.92,summer,millet
30.07,58.23,7.04,178.0,summer,millet
28.7,52.86,6.28,193.14,summer,millet
33.89,42.55,6.65,243.8,summer,millet
34.86,43.32,7.3,188.84,summer,millet
32.6,47.83,6.89,195.38,summer,millet
36.83,47.01,7.32,208.29,summer,millet
29.55,55.1,6.61,183.85,summer,millet
34.21,41.06,6.2,186.51,summer,millet
28.22,52.62,6.81,245.71,summer,millet
36.52,41.41,5.59,238.74,summer,millet
30.87,44.83,6.08,218.76,summer,millet
36.97,55.9,7.43,246.14,summer,millet
30.83,42.03,7.13,169.7,summer,millet
29.12,55.13,6.27,233.96,summer,millet
35.96,49.18,5.71,208.69,summer,millet
31.73,48.14,5.91,179.05,summer,millet
29.83,55.78,5.52,157.59,summer,millet
29.09,57.89,6.41,237.5,summer,millet
36.09,47.37,7.28,172.48,summer,millet
35.34,56.36,6.64,202.09,summer,millet
34.19,47.86,6.47,196.44,summer,millet
31.92,49.11,6.66,196.09,summer,millet
35.61,46.62,6.52,201.87,summer,millet
36.83,49.01,6.88,230.17,summer,millet
31.89,42.23,6.98,154.88,summer,millet
31.82,42.27,5.97,243.04,summer,millet
31.37,55.78,6.8,230.82,summer,millet
33.13,52.19,7.39,189.21,summer,millet
34.12,58.48,6.67,204.71,summer,millet
32.22,50.74,5.54,222.68,summer,millet
28.24,47.59,5.63,202.73,summer,millet
36.22,56.17,5.78,214.63,summer,millet
34.11,57.33,7.42,160.59,summer,millet
34.7,55.3,6.5,228.51,summer,millet
31.35,46.78,7.43,242.71,summer,millet
37.34,50.85,6.62,162.7,summer,millet
30.34,53.44,7.17,217.34,summer,millet
31.9,52.27,6.08,234.31,summer,millet
32.25,55.08,7.14,161.57,summer,millet
28.69,43.02,7.07,239.94,summer,millet
31.14,51.46,7.14,239.05,summer,millet
36.68,54.05,6.92,172.71,summer,millet
29.99,42.67,5.5,199.22,summer,millet
36.19,58.95,5.7,193.45,summer,millet
36.74,41.03,6.82,168.51,summer,millet
31.81,41.76,6.14,246.73,summer,millet
29.75,50.0,5.56,217.92,summer,millet
36.74,58.03,7.22,221.46,summer,millet
37.14,56.88,5.65,236.24,summer,millet
32.79,56.5,6.94,188.15,summer,millet
36.7,46.14,7.4,243.84,summer,millet
34.08,45.86,6.81,211.44,summer,millet
37.65,51.16,5.79,175.78,summer,millet
31.78,56.26,5.82,193.45,summer,millet
32.46,45.39,7.24,226.84,summer,millet
31.4,41.16,6.66,227.64,summer,millet
35.92,55.49,6.12,190.0,summer,millet
32.8,56.67,5.52,193.14,summer,millet
35.63,43.52,6.65,205.14,summer,millet
33.33,45.28,5.78,166.29,summer,millet
36.71,44.26,6.28,152.48,summer,millet
35.72,56.47,7.45,151.3,summer,millet
31.41,59.44,5.82,194.45,summer,millet
32.38,44.53,6.22,232.45,summer,millet
32.26,43.06,6.88,242.41,summer,millet
35.7,40.89,6.44,214.3,summer,millet
31.62,56.88,5.83,174.88,summer,millet
32.69,54.27,5.86,222.75,summer,millet
32.26,53.14,6.67,198.76,summer,millet
29.79,59.71,6.67,244.52,summer,millet
30.95,54.38,5.56,175.32,summer,millet
29.21,41.0,6.24,191.18,summer,millet
32.81,57.7,6.25,228.25,summer,millet
37.46,55.68,7.42,200.64,summer,millet
29.26,44.56,6.52,192.87,summer,millet
36.68,54.32,6.56,175.95,summer,millet
33.59,46.81,6.04,155.3,summer,millet
35.26,48.1,6.19,218.35,summer,millet
36.77,56.04,6.49,178.0,summer,millet
35.53,45.21,6.37,168.85,summer,millet
35.36,43.38,7.04,232.18,summer,millet
37.86,57.15,6.03,158.8,summer,millet
34.08,41.79,5.92,152.93,summer,millet
34.98,43.77,5.82,188.1,summer,millet
